Справочник "Номенклатура"			
 			
Код	Наименование	Единица измерения	Срок годности, суток
757	Блок из обв.мяс.Вырезка говяжья для промышленной переработки.	кг	360
116	Блок П/ф мясн.нат.из гов. Котлетное мясо гов. зам.	кг	360
117	Блок П/ф мясн.нат.к/к б/к из гов. Вырезка гов. зам.	кг	360
118	Блок П/ф мясн.нат.к/к б/к из гов. Грудная часть гов. зам.	кг	360
119	Блок П/ф мясн.нат.к/к б/к из гов. Длиннейшая мышца гов. зам.	кг	360
120	Блок П/ф мясн.нат.к/к б/к из гов. Лопаточн. часть гов. зам.	кг	360
121	Блок П/ф мясн.нат.к/к б/к из гов. Тазобедр. часть гов. зам.	кг	360
122	Блок П/ф мясн.нат.к/к б/к из гов. Шейная часть гов. зам.	кг	360
123	Блок П/ф мясн.нат.к/к м/к из гов. Задняя голяшка. гов. зам.	кг	360
124	Блок П/ф мясн.нат.к/к м/к из гов. Передняя голяшка. гов.зам.	кг	360
125	Блок П/ф мясн.нат.к/к м/к из гов. Реберные пласт. гов. зам.	кг	360
126	Блок П/ф мясн.нат.м/к м/к из гов. Набор для бульона гов.зам.	кг	360
127	Блоки из жил.мяса ГОВ.ВТОРОГО СОРТА с мас.дол.жир.тк.не бол.20%  зам.	кг	360
128	Блоки из жил.мяса ГОВ.ВЫСШЕГО СОРТА с мас.дол.жир.тк.не бол.3%  зам.	кг	360
129	Блоки из жил.мяса ГОВ.ПЕРВОГО СОРТА с мас.дол.жир.тк.не бол.6% зам.	кг	360
130	Блоки из жил.мяса зам.ГОВ.КОЛБ.с мас.дол.жир.тк.не бол.12%	кг	360
131	Блоки из жил.мяса зам.ГОВ.КОТЛ.с мас.дол.жир.тк.не бол.25%	кг	360
132	Блоки из жил.мяса зам.ГОВ.ОДНОС. ДЛЯ КОНСЕРВ. с мас.дол.жир.тк.не бол.14%	кг	360
133	Блоки из жил.мяса зам.ГОВ.ОДНОС.ДЛ КОЛБ. с мас.дол.жир.тк.не бол.10%	кг	360
134	Блоки из жил.мяса зам.ГОВ.ОДНОС.с мас.дол.ж.тк.не бол.12%	кг	360
135	Блоки из жил.мяса зам.ГОВ.ОДНОС.с мас.дол.жир.тк.не бол.10%	кг	360
136	Блоки из жил.мяса зам.ГОВ.ОДНОС.с мас.дол.жир.тк.не бол.14%	кг	360
913	Блоки из жира-сырца говяжьего от разделки мяса на кости замороженные.Первая группа. Для промышленной	кг	180
141	Блоки из ОБРЕЗИ мясн.ГОВ.жил.с мас.дол.жир.тк.не бол.20% зам	кг	360
759	Блоки из соед.ткан (груб).от жилов.гов.зам.для промышленной переработки	кг	360
758	Блоки из соед.ткан (мяг).от жилов.гов.зам.для промышленной переработки	кг	360
142	Блоки из СОЕДИН.ТКАНИ  И ХРЯЩЕЙ от жил. ГОВ. зам	кг	180
143	Блоки из СОЕДИН.ТКАНИ от жил. ГОВ. зам	кг	180
144	Блоки из СУХОЖ. СГИБ. И РАЗГИБ. СУСТАВОВ зам	кг	180
145	Блоки из ХРЯЩЕЙ от жил. ГОВ. зам	кг	180
760	Блоки из хрящей от жиловки говядины зам.для промышленной переработки.	кг	360
761	Жир-сырец гов.от.разд.мяс.на кост.зам.Первая груп.Для промышленной переработки на пищевый цели	кг	360
1668	Мясо жил.гов односортное с мас. дол.жир. и соедин. ткани не более 14% зам	кг	365
803	Соед.ткан (мяг).от жилов.гов.охл.для промышленной переработки	кг	360
780	Говядина для колбасного производства		0
781	Говядина односортная 12% охл. для колбасного производства	кг	0
782	Технические зачистки говяжьи (грубые) охл. для колбасного производства	кг	0
783	Технические зачистки говяжьи (мягкие) охл. для колбасного производства	кг	0
662	Отруба из говядины Охл.		0
663	П/ф мясной нат. м/к Средний отруб гов. охл.	кг	2
661	П/ф мясной нат. м/к Тазобедренный отруб гов. охл.	кг	2
664	П/ф мясной нат. м/к Шейно-лопаточный отруб гов. охл.	кг	2
146	Полуфабрикаты из говядин Охл.		0
147	Вырезка гов. П/ф мясной натур. к/к б/к охл.	кг	2
148	Грудная часть гов. П/ф мясной натур. к/к б/к охл.	кг	2
149	Длиннейшая мышца гов. П/ф мясной натур. к/к б/к охл.	кг	2
150	Задняя голяшка гов. П/ф мясной натур. к/к м/к охл.	кг	2
151	Котлетное мясо гов. П/ф мясной натур. охл.	кг	2
152	Лопаточная часть гов. П/ф мясн. натур.к/к б/к охл.	кг	2
634	Лопаточная часть гов. П/ф мясн. натур.к/к м/к охл.	кг	2
153	Набор для бульона гов. П/ф мясн. натур.м/к м/к охл.	кг	1
154	Передняя голяшка гов. П/ф мясной натур. к/к м/к охл.	кг	2
155	Реберные пластины гов. П/ф мясной натур. к/к м/к охл.	кг	2
156	Тазобедренная часть гов. П/ф мясной натур. к/к б/к охл.	кг	2
636	Тазобедренная часть гов. П/ф мясной натур. к/к м/к охл.	кг	2
157	Шейная часть гов. П/ф мясной натур. к/к б/к охл.	кг	2
635	Шейная часть гов. П/ф мясной натур. к/к м/к охл.	кг	2
158	Полуфабрикаты из говядины для кормления животных Зам.		0
159	Обрезь непищевая гов. для кормовых целей гов. зам.	кг	150
160	Полуфабрикаты из говядины фасованные Зам.		0
161	Вырезка гов. П/ф мясной натур. к/к б/к зам.	кг	30
162	Грудная часть гов. П/ф мясной натур. к/к б/к зам.	кг	30
163	Длиннейшая мышца гов. П/ф мясной натур. к/к б/к зам.	кг	30
164	Задняя голяшка гов. П/ф мясной натур. к/к м/к зам.	кг	30
165	Котлетное мясо гов. П/ф мясной натур. зам.	кг	30
166	Лопаточная часть гов. П/ф мясной натур. к/к б/к зам.	кг	30
1620	Мясо обваленое говяжье. Лопаточная часть говяжья без рульки замороженная	кг	365
